avg_train_true,avg_train_pred,train_pred_std,avg_test_true,avg_test_pred,test_pred_std
1.768462729,1.8362234,0.0070685884,0.646284035,0.6373915,0.013376181
0.7954092330000001,0.8110135,0.014186591,0.6965352769999998,0.6826304,0.040709525
1.3543638649999998,1.2669644,0.025211725,0.5548618280000001,0.50990987,0.059530426
0.852685302,0.87115985,0.01825548,1.0819218409999998,1.0947152,0.019243564
2.1442529840000004,2.1300094,0.006240157,1.3581263499999998,1.2908483,0.018409992
0.7306600249999999,0.72197044,0.0039206687,0.41131208799999996,0.49497408,0.030092055
0.8193672280000002,0.82417643,0.008326846,1.156306959,1.2394655,0.034853183
0.667983755,0.729087,0.011096342,0.47820944600000004,0.53646487,0.04785366
0.895999096,0.893078,0.019379443,1.1678059859999996,1.1446416,0.04336372
0.735188432,0.76953727,0.012986761,0.711939045,0.71840686,0.023074832
-0.21035461499999997,-0.17279124,0.03237123,0.5712186629999999,0.5389378,0.050834537
1.0464338689999997,1.0780632,0.043975543,1.4885604269999997,1.1846201,0.027946364
0.38994286699999986,0.38517904,0.006305617,0.7816824030000002,0.602757,0.06768833
1.0012615169999999,1.0007025,0.01840746,0.604017595,0.7866205,0.012995099
0.8684014440000001,0.90661824,0.015549242,1.1306683930000003,1.1723192,0.043266255
0.568049664,0.5808375,0.0097148465,1.111847164,0.9567893,0.0657247
0.40385026299999993,0.43053967,0.010567401,0.508349689,0.4872439,0.019779382
2.170301828,2.0451782,0.0226831,1.233976902,1.2809131,0.010690998
-0.413260583,-0.43001288,0.008397468,1.3001140549999999,1.0500827,0.03637597
0.9638506340000002,0.9630753,0.029977702,0.7654875949999999,0.70743567,0.026120683
0.328991958,0.35139486,0.011757536,1.0166789430000003,1.1061323,0.036885902
0.662539671,0.65284663,0.015154543,1.5402911840000002,1.3984444,0.034211487
0.732569315,0.76061094,0.016869709,1.0822623329999999,0.96871024,0.022333695
1.6904000259999994,1.7536513,0.04115321,1.1328264590000001,1.1159666,0.02943008
1.1473693699999998,1.1607265,0.025275167,0.709976179,0.66276556,0.012059844
0.9120173979999999,0.96121705,0.021374732,0.5839919059999998,0.52271825,0.033623748
0.41277803,0.41196305,0.008258013,1.5920615439999999,1.3878009,0.016197199
0.6672516250000002,0.68071926,0.017980304,1.649780975,1.7002672,0.020825475
1.1732937939999994,1.2042371,0.014826296,0.6137378919999998,0.56728625,0.076867394
0.32097195799999995,0.35054597,0.0066050556,0.8150907880000002,0.88188905,0.06787583
0.7122646460000002,0.72166485,0.01888995,0.9049617619999999,0.94981575,0.016806033
0.984620244,0.98045933,0.020214548,0.57774593,0.52235425,0.015035004
0.8174760219999999,0.8215214,0.035678323,1.4153937649999995,1.3731601,0.025584875
1.7543041049999997,1.7223175,0.024955485,1.571101833,1.6622328,0.0146115
0.7360752770000001,0.7432381,0.016740086,1.4332908989999995,1.374377,0.038494013
0.7911394740000002,0.79524034,0.020005874,1.1609520949999996,1.1599213,0.018060775
1.5019347019999998,1.4279755,0.0120996,0.523426895,0.34039244,0.021304557
1.078308111,1.0496864,0.05530584,0.8289340409999999,0.8489022,0.008490247
0.497583263,0.4965899,0.0077177864,0.408558793,0.3580721,0.013644937
0.19138364600000002,0.17988606,0.020081857,0.8574535040000002,0.9426853,0.014389355
0.95863469,0.9927678,0.013742246,0.5253296890000001,0.16034088,0.038417064
0.950599336,0.9709085,0.022914216,0.9474849489999999,0.95315665,0.0061695175
0.42632802999999997,0.41196305,0.008258013,1.0879440689999995,0.9762311,0.022283904
0.685461684,0.6444593,0.009509462,0.673507602,0.7400657,0.023047918
0.6985444779999999,0.4532826,0.008202368,1.192060261,1.2356825,0.02761599
0.489552729,0.4196021,0.034460418,2.2013000540000003,1.9762427,0.0134136835
1.1366069020000003,1.108585,0.012125962,1.6737811839999996,1.5678531,0.053666987
1.1205020949999998,1.121563,0.013363881,0.7450698970000003,0.71174043,0.033253297
1.4776902439999997,1.35377,0.08603211,1.7272962289999998,1.5008621,0.015969682
1.0247183980000003,1.0468814,0.024556898,0.29645552300000005,0.30384228,0.014046472
1.0423037639999997,0.9454266,0.038384173,1.3089269019999998,1.2223958,0.026398104
0.709991444,0.68656814,0.019358167,0.735874289,0.5440618,0.047919642
1.166890899,1.1840141,0.016189968,1.179895986,1.1190174,0.02334652
0.527646895,0.51030105,0.0098295165,0.47516759,0.4074923,0.009079783
0.707900073,0.69837576,0.014217118,0.9414739109999999,1.0027823,0.024353987
0.572886262,0.6499852,0.009068517,1.6585611839999999,1.5454496,0.016015839
0.261996163,0.24847105,0.00965615,1.2605864699999998,1.1362095,0.014995057
0.2872952610000001,0.30790618,0.015399859,0.114221824,0.25005454,0.01444365
1.0431687190000003,1.1013675,0.038538035,0.6088460300000003,0.58862627,0.017819496
1.0008170199999997,1.0270369,0.031129988,-0.19202632600000005,-0.123158656,0.019734688
0.8783000249999999,0.94566333,0.010234732,1.6501310290000002,1.6080189,0.05659996
1.3807315439999999,1.0315361,0.041983973,0.538233926,0.51915354,0.069882624
0.673991604,0.65074235,0.024145853,0.4580559300000001,0.5074152,0.022940207
1.2718106,1.2602751,0.015123844,1.1908198970000001,1.0985606,0.015339836
1.5113110289999998,1.463346,0.009929572,1.4428716040000003,1.216628,0.048700944
0.664961046,0.6691302,0.031003878,0.6159178919999999,0.55940604,0.05956528
1.1561000729999995,1.1166846,0.039467193,0.48605759000000004,0.4074923,0.009079783
1.6412340649999995,1.6427624,0.009202047,0.9030715170000001,1.0791023,0.020726092
1.2485583929999997,1.1640937,0.04111552,1.133955734,1.2733026,0.033379965
0.624470916,0.67022496,0.006420591,-0.07033461500000004,-0.096125335,0.06293651
