avg_train_true,avg_train_pred,train_pred_std,avg_test_true,avg_test_pred,test_pred_std
1.0143234799999998,1.0183926,0.047852963,-2.2838712209999996,-2.3005183,0.04427019
-3.126894809,-3.2256806,0.017050212,-0.608227441,-0.54436857,0.036204636
-1.007330613,-0.9975244,0.028731477,-3.715902849,-3.4700496,0.014227708
-1.8214418339999994,-1.9170479,0.026744554,2.120030878000001,1.8545465,0.027362498
-2.0481142579999996,-2.0977292,0.03465089,-3.1625297570000006,-2.8567889,0.053618852
-3.8266631440000003,-3.7068703,0.015003587,-2.4773986599999995,-2.4753633,0.071305215
0.8313174529999996,0.88018405,0.007392277,-0.8968050949999997,-0.817294,0.011875837
-3.243756267000001,-3.3173566,0.15155931,0.9274688830000002,0.9030018,0.030410407
-1.0165504260000002,-1.0570459,0.08814238,-2.8524333370000003,-3.239778,0.10307263
-0.7962491190000002,-0.6945783,0.035618436,1.7558244740000002,1.7511489,0.020349234
-1.549037397,-1.570323,0.0290783,1.0247758139999998,1.1630745,0.028179254
0.4928001540000002,0.55380064,0.009753408,-1.2352541769999998,-1.153998,0.11205213
0.6730951210000002,0.6126558,0.05146006,0.35801695700000025,0.20812598,0.021863142
-2.703137879,-3.0929015,0.039849166,-1.615609504,-1.6144476,0.10795189
0.8183681089999997,0.8974285,0.05349083,0.5050270860000001,0.9024078,0.08985823
-0.8027996050000004,-0.98657626,0.030918969,2.519257760999999,2.1810958,0.11694678
-1.869537948,-1.8145233,0.033029962,-1.625579927,-1.2396584,0.056585383
-1.6130431830000003,-1.5924225,0.061866745,-1.4512606530000003,-1.5537915,0.046938274
-0.005121918000000392,-0.14658622,0.035242386,-1.3418879100000003,-1.4670975,0.020293135
0.8629172440000001,0.8969666,0.024061529,-1.7298082659999996,-1.9119918,0.03299767
0.4230151539999998,0.5603348,0.021309383,0.7543227730000002,0.5559522,0.046587914
-0.5739760199999999,-0.09820927,0.04902879,-3.0609330720000005,-3.03211,0.017093906
-2.229268328,-2.079282,0.064134665,0.2678418029999996,0.20475379,0.04233779
-0.9987984330000004,-0.93201,0.056684077,0.7541397969999997,1.0498044,0.027554963
-1.7966395129999992,-1.7915633,0.028230827,0.6785902400000001,0.70686656,0.021529565
-3.4927127649999994,-3.4169974,0.017198766,-3.4580713469999997,-3.3694897,0.072845034
0.5159546229999998,0.5132173,0.020905854,-2.9194690339999996,-3.0203311,0.047258902
-0.14251781900000005,0.297982,0.049610835,-2.3322307970000002,-2.3251882,0.026023204
